pair_id,cell_id,run_id,train_seed,eval_seed,arm_id,arm_mode,family,success,final_distance,first_action_mse,total_reward,steps
44:1021,44:1021:shuffle,language-alpha2-seed-44,44,1021,shuffle,shuffle,reach_red_left,0,0.47008249163627625,0.02895040065050125,-18.33126127719879,40
44:1022,44:1022:shuffle,language-alpha2-seed-44,44,1022,shuffle,shuffle,reach_blue_right,0,0.7783153057098389,0.075047567486763,-31.10683101415634,40
44:1023,44:1023:shuffle,language-alpha2-seed-44,44,1023,shuffle,shuffle,reach_blue_right,0,0.5592470169067383,0.06296490132808685,-22.593409180641174,40
44:1000,44:1000:counterfactual,language-alpha2-seed-44,44,1000,counterfactual,counterfactual,reach_green_top,0,0.32037392258644104,0.014060396701097488,-12.751650780439377,40
44:1001,44:1001:counterfactual,language-alpha2-seed-44,44,1001,counterfactual,counterfactual,reach_green_top,0,0.6220057606697083,0.022848378866910934,-24.504703730344772,40
44:1002,44:1002:counterfactual,language-alpha2-seed-44,44,1002,counterfactual,counterfactual,reach_red_left,0,0.26274076104164124,0.007903621532022953,-10.54765972495079,40
44:1003,44:1003:counterfactual,language-alpha2-seed-44,44,1003,counterfactual,counterfactual,reach_red_left,0,0.47008243203163147,0.03044881299138069,-18.410079896450043,40
44:1004,44:1004:counterfactual,language-alpha2-seed-44,44,1004,counterfactual,counterfactual,reach_blue_right,0,0.5592472553253174,0.03625548258423805,-22.742676436901093,40
44:1005,44:1005:counterfactual,language-alpha2-seed-44,44,1005,counterfactual,counterfactual,reach_blue_right,0,0.8500235080718994,0.2185347080230713,-33.83759343624115,40
44:1006,44:1006:counterfactual,language-alpha2-seed-44,44,1006,counterfactual,counterfactual,reach_green_top,0,0.32037389278411865,0.019758574664592743,-12.806650429964066,40
44:1007,44:1007:counterfactual,language-alpha2-seed-44,44,1007,counterfactual,counterfactual,reach_green_top,0,0.622005820274353,0.06628303974866867,-24.505082815885544,40
44:1008,44:1008:counterfactual,language-alpha2-seed-44,44,1008,counterfactual,counterfactual,reach_red_left,0,0.26274070143699646,0.021340323612093925,-10.595099687576294,40
44:1009,44:1009:counterfactual,language-alpha2-seed-44,44,1009,counterfactual,counterfactual,reach_red_left,0,0.47008243203163147,0.030649181455373764,-18.445440009236336,40
44:1010,44:1010:counterfactual,language-alpha2-seed-44,44,1010,counterfactual,counterfactual,reach_blue_right,0,0.5592472553253174,0.045552607625722885,-22.689043045043945,40
44:1011,44:1011:counterfactual,language-alpha2-seed-44,44,1011,counterfactual,counterfactual,reach_blue_right,0,0.8500235080718994,0.22875754535198212,-33.73297041654587,40
44:1012,44:1012:counterfactual,language-alpha2-seed-44,44,1012,counterfactual,counterfactual,reach_green_top,0,0.3203739523887634,0.023179790005087852,-12.779733330011368,40
44:1013,44:1013:counterfactual,language-alpha2-seed-44,44,1013,counterfactual,counterfactual,reach_green_top,0,0.6220056414604187,0.018211092799901962,-24.41562020778656,40
44:1014,44:1014:counterfactual,language-alpha2-seed-44,44,1014,counterfactual,counterfactual,reach_red_left,0,0.2627406418323517,0.013175739906728268,-10.582239374518394,40
44:1015,44:1015:counterfactual,language-alpha2-seed-44,44,1015,counterfactual,counterfactual,reach_red_left,0,0.47008243203163147,0.0440630167722702,-18.558000028133392,40
44:1016,44:1016:counterfactual,language-alpha2-seed-44,44,1016,counterfactual,counterfactual,reach_blue_right,0,0.5592470765113831,0.04723399132490158,-22.637611269950867,40
44:1017,44:1017:counterfactual,language-alpha2-seed-44,44,1017,counterfactual,counterfactual,reach_blue_right,0,0.8500235080718994,0.2619743049144745,-33.33653947710991,40
44:1018,44:1018:counterfactual,language-alpha2-seed-44,44,1018,counterfactual,counterfactual,reach_green_top,0,0.32037386298179626,0.010589481331408024,-12.765644669532776,40
44:1019,44:1019:counterfactual,language-alpha2-seed-44,44,1019,counterfactual,counterfactual,reach_green_top,0,0.6220057010650635,0.0476093515753746,-24.54217717051506,40
44:1020,44:1020:counterfactual,language-alpha2-seed-44,44,1020,counterfactual,counterfactual,reach_red_left,0,0.2627406418323517,0.006000209599733353,-10.569200292229652,40
44:1021,44:1021:counterfactual,language-alpha2-seed-44,44,1021,counterfactual,counterfactual,reach_red_left,0,0.47008249163627625,0.02895040065050125,-18.33126127719879,40
44:1022,44:1022:counterfactual,language-alpha2-seed-44,44,1022,counterfactual,counterfactual,reach_blue_right,0,0.5592471957206726,0.05404505878686905,-22.725498259067535,40
44:1023,44:1023:counterfactual,language-alpha2-seed-44,44,1023,counterfactual,counterfactual,reach_blue_right,0,0.8500235080718994,0.2313910573720932,-33.70903867483139,40
55:1000,55:1000:control,language-alpha2-seed-55,55,1000,control,none,reach_green_top,0,0.39917483925819397,0.01701650582253933,-15.70941361784935,40
55:1001,55:1001:control,language-alpha2-seed-55,55,1001,control,none,reach_green_top,0,0.5059345364570618,0.036657512187957764,-19.9360448718071,40
55:1002,55:1002:control,language-alpha2-seed-55,55,1002,control,none,reach_red_left,0,0.6291963458061218,0.05610550940036774,-24.9973281621933,40
55:1003,55:1003:control,language-alpha2-seed-55,55,1003,control,none,reach_red_left,0,0.20550143718719482,0.017836282029747963,-8.008016861975193,40
55:1004,55:1004:control,language-alpha2-seed-55,55,1004,control,none,reach_blue_right,0,0.4323686361312866,0.015383880585432053,-17.455133855342865,40
55:1005,55:1005:control,language-alpha2-seed-55,55,1005,control,none,reach_blue_right,0,0.4589027166366577,0.01407480239868164,-18.264317095279694,40
55:1006,55:1006:control,language-alpha2-seed-55,55,1006,control,none,reach_green_top,0,0.39917489886283875,0.012268814258277416,-15.6780925989151,40
55:1007,55:1007:control,language-alpha2-seed-55,55,1007,control,none,reach_green_top,0,0.5059345364570618,0.06880433857440948,-20.04833620786667,40
55:1008,55:1008:control,language-alpha2-seed-55,55,1008,control,none,reach_red_left,0,0.6291963458061218,0.07531512528657913,-24.994087517261505,40
55:1009,55:1009:control,language-alpha2-seed-55,55,1009,control,none,reach_red_left,0,0.2055014967918396,0.014440547674894333,-7.985564731061459,40
55:1010,55:1010:control,language-alpha2-seed-55,55,1010,control,none,reach_blue_right,0,0.4323687255382538,0.02346165105700493,-17.42800059914589,40
55:1011,55:1011:control,language-alpha2-seed-55,55,1011,control,none,reach_blue_right,0,0.45890262722969055,0.019573703408241272,-18.220437437295914,40
55:1012,55:1012:control,language-alpha2-seed-55,55,1012,control,none,reach_green_top,0,0.39917460083961487,0.014450369402766228,-15.647235736250877,40
55:1013,55:1013:control,language-alpha2-seed-55,55,1013,control,none,reach_green_top,0,0.5059345364570618,0.027820797637104988,-19.81552404165268,40
55:1014,55:1014:control,language-alpha2-seed-55,55,1014,control,none,reach_red_left,0,0.6291963458061218,0.05890186131000519,-25.03579217195511,40
55:1015,55:1015:control,language-alpha2-seed-55,55,1015,control,none,reach_red_left,0,0.20550139248371124,0.01831931248307228,-7.988519720733166,40
55:1016,55:1016:control,language-alpha2-seed-55,55,1016,control,none,reach_blue_right,0,0.432368665933609,0.024243909865617752,-17.393884420394897,40
55:1017,55:1017:control,language-alpha2-seed-55,55,1017,control,none,reach_blue_right,0,0.4589027166366577,0.034908466041088104,-18.05453971028328,40
55:1018,55:1018:control,language-alpha2-seed-55,55,1018,control,none,reach_green_top,0,0.39917483925819397,0.01714285835623741,-15.743857145309448,40
55:1019,55:1019:control,language-alpha2-seed-55,55,1019,control,none,reach_green_top,0,0.5059345364570618,0.058142222464084625,-20.020900905132294,40
55:1020,55:1020:control,language-alpha2-seed-55,55,1020,control,none,reach_red_left,0,0.6291963458061218,0.0480523481965065,-25.043802946805954,40
55:1021,55:1021:control,language-alpha2-seed-55,55,1021,control,none,reach_red_left,0,0.20550154149532318,0.024687353521585464,-8.022283054888248,40
55:1022,55:1022:control,language-alpha2-seed-55,55,1022,control,none,reach_blue_right,0,0.4323687255382538,0.03215824440121651,-17.458373367786407,40
55:1023,55:1023:control,language-alpha2-seed-55,55,1023,control,none,reach_blue_right,0,0.45890265703201294,0.01939481310546398,-18.19803097844124,40
55:1000,55:1000:mask,language-alpha2-seed-55,55,1000,mask,mask,reach_green_top,0,0.3469613492488861,0.014499752782285213,-13.617926895618439,40
55:1001,55:1001:mask,language-alpha2-seed-55,55,1001,mask,mask,reach_green_top,0,0.3469613492488861,0.005256358999758959,-13.742912501096725,40
55:1002,55:1002:mask,language-alpha2-seed-55,55,1002,mask,mask,reach_red_left,0,0.39818277955055237,0.02809871919453144,-15.898908197879791,40
55:1003,55:1003:mask,language-alpha2-seed-55,55,1003,mask,mask,reach_red_left,0,0.3981828987598419,0.032952241599559784,-15.83964917063713,40
55:1004,55:1004:mask,language-alpha2-seed-55,55,1004,mask,mask,reach_blue_right,0,0.30193600058555603,0.00792353879660368,-12.256583601236343,40
55:1005,55:1005:mask,language-alpha2-seed-55,55,1005,mask,mask,reach_blue_right,0,0.30193623900413513,0.014399293810129166,-12.221664398908615,40
55:1006,55:1006:mask,language-alpha2-seed-55,55,1006,mask,mask,reach_green_top,0,0.3469613492488861,0.014123027212917805,-13.617032706737518,40
55:1007,55:1007:mask,language-alpha2-seed-55,55,1007,mask,mask,reach_green_top,0,0.3469611704349518,0.020668460056185722,-13.585312992334366,40
55:1008,55:1008:mask,language-alpha2-seed-55,55,1008,mask,mask,reach_red_left,0,0.3981828987598419,0.0403464250266552,-15.890036016702652,40
55:1009,55:1009:mask,language-alpha2-seed-55,55,1009,mask,mask,reach_red_left,0,0.3981829881668091,0.037186481058597565,-15.80866676568985,40
55:1010,55:1010:mask,language-alpha2-seed-55,55,1010,mask,mask,reach_blue_right,0,0.30193623900413513,0.009567835368216038,-12.21606656908989,40
55:1011,55:1011:mask,language-alpha2-seed-55,55,1011,mask,mask,reach_blue_right,0,0.3019360899925232,0.012802504934370518,-12.166379272937775,40
55:1012,55:1012:mask,language-alpha2-seed-55,55,1012,mask,mask,reach_green_top,0,0.34696128964424133,0.018242986872792244,-13.582039952278137,40
55:1013,55:1013:mask,language-alpha2-seed-55,55,1013,mask,mask,reach_green_top,0,0.3469613194465637,0.007984699681401253,-13.738911211490631,40
55:1014,55:1014:mask,language-alpha2-seed-55,55,1014,mask,mask,reach_red_left,0,0.39818283915519714,0.028940847143530846,-15.933274507522583,40
55:1015,55:1015:mask,language-alpha2-seed-55,55,1015,mask,mask,reach_red_left,0,0.39818283915519714,0.03126470372080803,-15.915824592113495,40
55:1016,55:1016:mask,language-alpha2-seed-55,55,1016,mask,mask,reach_blue_right,0,0.30193617939949036,0.01114830281585455,-12.182382434606552,40
55:1017,55:1017:mask,language-alpha2-seed-55,55,1017,mask,mask,reach_blue_right,0,0.3019362986087799,0.02935147099196911,-12.018606930971146,40
55:1018,55:1018:mask,language-alpha2-seed-55,55,1018,mask,mask,reach_green_top,0,0.34696123003959656,0.01194037590175867,-13.650125294923782,40
55:1019,55:1019:mask,language-alpha2-seed-55,55,1019,mask,mask,reach_green_top,0,0.34696128964424133,0.010627898387610912,-13.660955548286438,40
55:1020,55:1020:mask,language-alpha2-seed-55,55,1020,mask,mask,reach_red_left,0,0.39818283915519714,0.022669699043035507,-15.945979446172714,40
55:1021,55:1021:mask,language-alpha2-seed-55,55,1021,mask,mask,reach_red_left,0,0.3981828987598419,0.027651268988847733,-15.880611091852188,40
55:1022,55:1022:mask,language-alpha2-seed-55,55,1022,mask,mask,reach_blue_right,0,0.30193623900413513,0.013018056750297546,-12.241676032543182,40
55:1023,55:1023:mask,language-alpha2-seed-55,55,1023,mask,mask,reach_blue_right,0,0.30193623900413513,0.018145430833101273,-12.158544927835464,40
55:1000,55:1000:shuffle,language-alpha2-seed-55,55,1000,shuffle,shuffle,reach_green_top,0,0.7003980278968811,0.11092785000801086,-27.54407089948654,40
55:1001,55:1001:shuffle,language-alpha2-seed-55,55,1001,shuffle,shuffle,reach_green_top,0,0.15198920667171478,4.103428000234999e-05,-6.07044617831707,40
55:1002,55:1002:shuffle,language-alpha2-seed-55,55,1002,shuffle,shuffle,reach_red_left,0,0.3520796298980713,0.02116810716688633,-13.970264673233032,40
55:1003,55:1003:shuffle,language-alpha2-seed-55,55,1003,shuffle,shuffle,reach_red_left,0,0.31126323342323303,0.009040541015565395,-12.438305139541626,40
55:1004,55:1004:shuffle,language-alpha2-seed-55,55,1004,shuffle,shuffle,reach_blue_right,0,0.14301885664463043,0.0009235567995347083,-6.2002250254154205,40
55:1005,55:1005:shuffle,language-alpha2-seed-55,55,1005,shuffle,shuffle,reach_blue_right,0,0.14819879829883575,0.015127487480640411,-6.360232934355736,40
55:1006,55:1006:shuffle,language-alpha2-seed-55,55,1006,shuffle,shuffle,reach_green_top,0,0.7003980278968811,0.12523120641708374,-27.612554222345352,40
55:1007,55:1007:shuffle,language-alpha2-seed-55,55,1007,shuffle,shuffle,reach_green_top,0,0.15198898315429688,0.009849032387137413,-5.930733397603035,40
55:1008,55:1008:shuffle,language-alpha2-seed-55,55,1008,shuffle,shuffle,reach_red_left,0,0.3520795702934265,0.024776363745331764,-13.934181839227676,40
55:1009,55:1009:shuffle,language-alpha2-seed-55,55,1009,shuffle,shuffle,reach_red_left,0,0.31126338243484497,0.009932415559887886,-12.450147688388824,40
55:1010,55:1010:shuffle,language-alpha2-seed-55,55,1010,shuffle,shuffle,reach_blue_right,0,0.14301881194114685,0.006613169331103563,-6.183176353573799,40
55:1011,55:1011:shuffle,language-alpha2-seed-55,55,1011,shuffle,shuffle,reach_blue_right,0,0.14819872379302979,0.00743496511131525,-6.290895447134972,40
55:1012,55:1012:shuffle,language-alpha2-seed-55,55,1012,shuffle,shuffle,reach_green_top,0,0.7003980875015259,0.13288235664367676,-27.601811319589615,40
55:1013,55:1013:shuffle,language-alpha2-seed-55,55,1013,shuffle,shuffle,reach_green_top,0,0.1519891619682312,0.0007906609098426998,-6.063660442829132,40
55:1014,55:1014:shuffle,language-alpha2-seed-55,55,1014,shuffle,shuffle,reach_red_left,0,0.35207951068878174,0.018411388620734215,-13.993024080991745,40
55:1015,55:1015:shuffle,language-alpha2-seed-55,55,1015,shuffle,shuffle,reach_red_left,0,0.31126344203948975,0.019521497189998627,-12.515801340341568,40
55:1016,55:1016:shuffle,language-alpha2-seed-55,55,1016,shuffle,shuffle,reach_blue_right,0,0.14301897585391998,0.005131986457854509,-6.1402817517519,40
55:1017,55:1017:shuffle,language-alpha2-seed-55,55,1017,shuffle,shuffle,reach_blue_right,0,0.148198664188385,0.019771529361605644,-6.171545445919037,40
55:1018,55:1018:shuffle,language-alpha2-seed-55,55,1018,shuffle,shuffle,reach_green_top,0,0.7003980278968811,0.10164520144462585,-27.543810784816742,40
55:1019,55:1019:shuffle,language-alpha2-seed-55,55,1019,shuffle,shuffle,reach_green_top,0,0.15198920667171478,0.003830229863524437,-5.996520206332207,40
55:1020,55:1020:shuffle,language-alpha2-seed-55,55,1020,shuffle,shuffle,reach_red_left,0,0.3520796000957489,0.01797131635248661,-14.023365288972855,40
55:1021,55:1021:shuffle,language-alpha2-seed-55,55,1021,shuffle,shuffle,reach_red_left,0,0.31126317381858826,0.007118077017366886,-12.397878989577293,40
55:1022,55:1022:shuffle,language-alpha2-seed-55,55,1022,shuffle,shuffle,reach_blue_right,0,0.14301902055740356,0.01651073433458805,-6.245676785707474,40
55:1023,55:1023:shuffle,language-alpha2-seed-55,55,1023,shuffle,shuffle,reach_blue_right,0,0.14819879829883575,0.015876980498433113,-6.299643620848656,40
55:1000,55:1000:counterfactual,language-alpha2-seed-55,55,1000,counterfactual,counterfactual,reach_green_top,0,0.1519891321659088,0.0033090251963585615,-5.9372789934277534,40
55:1001,55:1001:counterfactual,language-alpha2-seed-55,55,1001,counterfactual,counterfactual,reach_green_top,0,0.5558083653450012,0.017658133059740067,-21.969682425260544,40
55:1002,55:1002:counterfactual,language-alpha2-seed-55,55,1002,counterfactual,counterfactual,reach_red_left,0,0.7057406902313232,0.0675533264875412,-28.01222398877144,40
55:1003,55:1003:counterfactual,language-alpha2-seed-55,55,1003,counterfactual,counterfactual,reach_red_left,0,0.31126323342323303,0.009040541015565395,-12.438305139541626,40
55:1004,55:1004:counterfactual,language-alpha2-seed-55,55,1004,counterfactual,counterfactual,reach_blue_right,0,0.14819884300231934,0.0010064509697258472,-6.3690826296806335,40
55:1005,55:1005:counterfactual,language-alpha2-seed-55,55,1005,counterfactual,counterfactual,reach_blue_right,0,0.861528217792511,0.1550452560186386,-34.264214873313904,40
55:1006,55:1006:counterfactual,language-alpha2-seed-55,55,1006,counterfactual,counterfactual,reach_green_top,0,0.15198904275894165,0.004167809151113033,-5.944429516792297,40
55:1007,55:1007:counterfactual,language-alpha2-seed-55,55,1007,counterfactual,counterfactual,reach_green_top,0,0.5558083653450012,0.046629276126623154,-21.81824091076851,40
55:1008,55:1008:counterfactual,language-alpha2-seed-55,55,1008,counterfactual,counterfactual,reach_red_left,0,0.7057406902313232,0.08867146819829941,-28.008308470249176,40
55:1009,55:1009:counterfactual,language-alpha2-seed-55,55,1009,counterfactual,counterfactual,reach_red_left,0,0.31126338243484497,0.009932415559887886,-12.450147688388824,40
55:1010,55:1010:counterfactual,language-alpha2-seed-55,55,1010,counterfactual,counterfactual,reach_blue_right,0,0.14819884300231934,0.005880162585526705,-6.340416833758354,40
55:1011,55:1011:counterfactual,language-alpha2-seed-55,55,1011,counterfactual,counterfactual,reach_blue_right,0,0.861528217792511,0.1700693517923355,-34.162465155124664,40
55:1012,55:1012:counterfactual,language-alpha2-seed-55,55,1012,counterfactual,counterfactual,reach_green_top,0,0.15198911726474762,0.0063869534060359,-5.909550942480564,40
55:1013,55:1013:counterfactual,language-alpha2-seed-55,55,1013,counterfactual,counterfactual,reach_green_top,0,0.555808424949646,0.01979568414390087,-21.964963525533676,40
55:1014,55:1014:counterfactual,language-alpha2-seed-55,55,1014,counterfactual,counterfactual,reach_red_left,0,0.7057406306266785,0.07075788825750351,-28.04945731163025,40
55:1015,55:1015:counterfactual,language-alpha2-seed-55,55,1015,counterfactual,counterfactual,reach_red_left,0,0.31126344203948975,0.019521497189998627,-12.515801340341568,40
55:1016,55:1016:counterfactual,language-alpha2-seed-55,55,1016,counterfactual,counterfactual,reach_blue_right,0,0.14819888770580292,0.005107850302010775,-6.301827386021614,40
55:1017,55:1017:counterfactual,language-alpha2-seed-55,55,1017,counterfactual,counterfactual,reach_blue_right,0,0.861528217792511,0.21267493069171906,-33.760610818862915,40
55:1018,55:1018:counterfactual,language-alpha2-seed-55,55,1018,counterfactual,counterfactual,reach_green_top,0,0.1519891768693924,0.0019601210951805115,-5.970079451799393,40
55:1019,55:1019:counterfactual,language-alpha2-seed-55,55,1019,counterfactual,counterfactual,reach_green_top,0,0.5558082461357117,0.030408278107643127,-21.890303313732147,40
55:1020,55:1020:counterfactual,language-alpha2-seed-55,55,1020,counterfactual,counterfactual,reach_red_left,0,0.7057406902313232,0.05862903594970703,-28.057510793209076,40
55:1021,55:1021:counterfactual,language-alpha2-seed-55,55,1021,counterfactual,counterfactual,reach_red_left,0,0.31126317381858826,0.007118077017366886,-12.397878989577293,40
55:1022,55:1022:counterfactual,language-alpha2-seed-55,55,1022,counterfactual,counterfactual,reach_blue_right,0,0.14819878339767456,0.01446093712002039,-6.379077956080437,40
55:1023,55:1023:counterfactual,language-alpha2-seed-55,55,1023,counterfactual,counterfactual,reach_blue_right,0,0.861528217792511,0.17189455032348633,-34.13492000102997,40
