family,treatment,train_seed,eval_seed,success,final_distance,action_smoothness,steps
chunk,chunk-8,44,1019,1,0.09751182049512863,0.02025849255733192,9
chunk,chunk-8,55,1000,1,0.09695543348789215,0.014695880934596062,6
chunk,chunk-8,55,1001,0,0.2828426957130432,0.021840914898814682,40
chunk,chunk-8,55,1002,1,0.09554702043533325,0.01203712448477745,7
chunk,chunk-8,55,1003,0,0.2828426957130432,0.02021704626102478,40
chunk,chunk-8,55,1004,0,0.2828426957130432,0.02110355897830465,40
chunk,chunk-8,55,1005,1,0.09286239743232727,0.02344756545498967,11
chunk,chunk-8,55,1006,1,0.08519545942544937,0.014664460838373219,8
chunk,chunk-8,55,1007,1,0.07578660547733307,0.02142893150448799,11
chunk,chunk-8,55,1008,1,0.09180498868227005,0.020651784104605515,10
chunk,chunk-8,55,1009,0,0.2828426957130432,0.02041727403560892,40
chunk,chunk-8,55,1010,1,0.08714719116687775,0.017211837181821465,11
chunk,chunk-8,55,1011,1,0.05784687399864197,0.01504028431372717,9
chunk,chunk-8,55,1012,1,0.09753101319074631,0.019007805385626853,9
chunk,chunk-8,55,1013,1,0.09844818711280823,0.0,1
chunk,chunk-8,55,1014,1,0.08014227449893951,0.01338297602099677,7
chunk,chunk-8,55,1015,1,0.0765136331319809,0.014534099227083581,8
chunk,chunk-8,55,1016,1,0.08536744117736816,0.013840181908259789,10
chunk,chunk-8,55,1017,0,0.2828426957130432,0.023267980497808028,40
chunk,chunk-8,55,1018,1,0.06986236572265625,0.01135965809226036,4
chunk,chunk-8,55,1019,0,0.2828426957130432,0.020035867143470127,40
bc-capacity,hidden-32,11,1000,0,0.2828426957130432,0.00024051072138648195,40
bc-capacity,hidden-32,11,1001,0,0.2828426957130432,6.390292270598598e-05,40
bc-capacity,hidden-32,11,1002,1,0.10529860109090805,0.0008301899943035096,5
bc-capacity,hidden-32,11,1003,0,0.2828426957130432,0.00017070714168837114,40
bc-capacity,hidden-32,11,1004,0,0.2828426957130432,0.00015754947395553478,40
bc-capacity,hidden-32,11,1005,0,0.2828426957130432,0.0003705637989183649,40
bc-capacity,hidden-32,11,1006,1,0.10690385103225708,0.000864009081851691,6
bc-capacity,hidden-32,11,1007,1,0.07741314172744751,0.0008829396489697198,10
bc-capacity,hidden-32,11,1008,1,0.1184823215007782,0.0008850846570567228,9
bc-capacity,hidden-32,11,1009,0,0.2828426957130432,0.00020218710415065289,40
bc-capacity,hidden-32,11,1010,0,0.2828426957130432,0.000252563158051672,40
bc-capacity,hidden-32,11,1011,1,0.11858036369085312,0.0008599998778663576,6
bc-capacity,hidden-32,11,1012,0,0.2828426957130432,0.0003094716155782151,40
bc-capacity,hidden-32,11,1013,0,0.2828426957130432,6.131424817841691e-05,40
bc-capacity,hidden-32,11,1014,1,0.08491230010986328,0.0008582628332078456,6
bc-capacity,hidden-32,11,1015,1,0.10281461477279663,0.0008641822380013764,6
bc-capacity,hidden-32,11,1016,0,0.2828426957130432,0.0002143341743458922,40
bc-capacity,hidden-32,11,1017,0,0.2828426957130432,0.00028358190357744787,40
bc-capacity,hidden-32,11,1018,1,0.11460006982088089,0.0008492616470903158,3
bc-capacity,hidden-32,11,1019,0,0.2828426957130432,0.00020353587341303818,40
bc-capacity,hidden-32,22,1000,0,0.2828426957130432,0.00024494715333462524,40
bc-capacity,hidden-32,22,1001,0,0.2828426957130432,0.00010004773876295448,40
bc-capacity,hidden-32,22,1002,1,0.1066713035106659,0.0009600961930118501,5
bc-capacity,hidden-32,22,1003,0,0.2828426957130432,0.00023078799541765012,40
bc-capacity,hidden-32,22,1004,0,0.2828426957130432,0.000241830759944442,40
bc-capacity,hidden-32,22,1005,0,0.2828426957130432,0.0003950704732023251,40
bc-capacity,hidden-32,22,1006,1,0.10887492448091507,0.0009838032303377986,6
bc-capacity,hidden-32,22,1007,1,0.08220487087965012,0.0010031688143499196,10
bc-capacity,hidden-32,22,1008,1,0.10013996064662933,0.0009954805912760396,10
bc-capacity,hidden-32,22,1009,0,0.2828426957130432,0.0002699747937862039,40
bc-capacity,hidden-32,22,1010,0,0.2828426957130432,0.00030408393425974424,40
bc-capacity,hidden-32,22,1011,1,0.11746810376644135,0.0009839659789577127,6
bc-capacity,hidden-32,22,1012,0,0.2828426957130432,0.00032245365004294005,40
bc-capacity,hidden-32,22,1013,0,0.2828426957130432,7.72309259702571e-05,40
bc-capacity,hidden-32,22,1014,1,0.08880826830863953,0.0009743903763592243,6
bc-capacity,hidden-32,22,1015,1,0.10590354353189468,0.0009826509514823556,6
bc-capacity,hidden-32,22,1016,0,0.2828426957130432,0.0002595906068260471,40
bc-capacity,hidden-32,22,1017,0,0.2828426957130432,0.00023178367141204385,40
bc-capacity,hidden-32,22,1018,1,0.11637632548809052,0.0009653473098296672,3
bc-capacity,hidden-32,22,1019,0,0.2828426957130432,0.0002524942265620503,40
bc-capacity,hidden-32,33,1000,0,0.2828426957130432,0.0002645258485781363,40
bc-capacity,hidden-32,33,1001,0,0.2828426957130432,9.886195692114341e-05,40
bc-capacity,hidden-32,33,1002,1,0.1061846911907196,0.001001329772407189,5
bc-capacity,hidden-32,33,1003,0,0.2828426957130432,0.000235266679038222,40
bc-capacity,hidden-32,33,1004,0,0.2828426957130432,0.00023962028036550738,40
bc-capacity,hidden-32,33,1005,0,0.2828426957130432,0.00042401691928553657,40
bc-capacity,hidden-32,33,1006,1,0.1152724102139473,0.0010313900420442224,6
bc-capacity,hidden-32,33,1007,1,0.09189697355031967,0.0010537548740911814,10
bc-capacity,hidden-32,33,1008,1,0.10626579076051712,0.0010461059735260075,10
bc-capacity,hidden-32,33,1009,0,0.2828426957130432,0.00027628445241134614,40
bc-capacity,hidden-32,33,1010,0,0.2828426957130432,0.0003191948777291542,40
bc-capacity,hidden-32,33,1011,1,0.045788466930389404,0.0010237911677298446,7
bc-capacity,hidden-32,33,1012,0,0.2828426957130432,0.0003471481370350095,40
bc-capacity,hidden-32,33,1013,0,0.2828426957130432,8.03883468063596e-05,40
bc-capacity,hidden-32,33,1014,1,0.09378698468208313,0.0010216565802693366,6
bc-capacity,hidden-32,33,1015,1,0.11229429394006729,0.0010304435389116406,6
bc-capacity,hidden-32,33,1016,0,0.2828426957130432,0.00027236303550382267,40
bc-capacity,hidden-32,33,1017,0,0.2828426957130432,0.0002584257298831989,40
bc-capacity,hidden-32,33,1018,1,0.11972953379154205,0.0010110009461641312,3
bc-capacity,hidden-32,33,1019,0,0.2828426957130432,0.0002632786183592263,40
bc-capacity,hidden-32,44,1000,0,0.2828426957130432,0.00020788676547220885,40
bc-capacity,hidden-32,44,1001,0,0.2828426957130432,6.925483504369951e-05,40
bc-capacity,hidden-32,44,1002,1,0.11125277727842331,0.0007506736292270944,5
bc-capacity,hidden-32,44,1003,0,0.2828426957130432,0.00017039690021938906,40
bc-capacity,hidden-32,44,1004,0,0.2828426957130432,0.00016866455534443213,40
bc-capacity,hidden-32,44,1005,0,0.2828426957130432,0.0003273387600739415,40
bc-capacity,hidden-32,44,1006,1,0.11608558148145676,0.000771857111249119,6
bc-capacity,hidden-32,44,1007,1,0.0942305475473404,0.0007850340658074452,10
bc-capacity,hidden-32,44,1008,1,0.09799299389123917,0.0007819795929309395,10
bc-capacity,hidden-32,44,1009,0,0.2828426957130432,0.0002004938362052855,40
bc-capacity,hidden-32,44,1010,0,0.2828426957130432,0.00023718339313442507,40
bc-capacity,hidden-32,44,1011,1,0.0504656657576561,0.0007660741199894497,7
bc-capacity,hidden-32,44,1012,0,0.2828426957130432,0.0002703886428394188,40
bc-capacity,hidden-32,44,1013,0,0.2828426957130432,5.908643689531928e-05,40
bc-capacity,hidden-32,44,1014,1,0.08892554044723511,0.0007674779859371484,6
bc-capacity,hidden-32,44,1015,1,0.11167696118354797,0.0007717753411270678,6
bc-capacity,hidden-32,44,1016,0,0.2828426957130432,0.00020210625967966058,40
bc-capacity,hidden-32,44,1017,0,0.2828426957130432,0.00022236114399185262,40
bc-capacity,hidden-32,44,1018,1,0.11797063052654266,0.000761215720558539,3
bc-capacity,hidden-32,44,1019,0,0.2828426957130432,0.00019429984165934654,40
bc-capacity,hidden-32,55,1000,0,0.2828426957130432,0.00023334770305201603,40
bc-capacity,hidden-32,55,1001,0,0.2828426957130432,0.00010738769420780815,40
bc-capacity,hidden-32,55,1002,1,0.10325165092945099,0.0009264126565540209,5
bc-capacity,hidden-32,55,1003,0,0.2828426957130432,0.00023581766641328638,40
bc-capacity,hidden-32,55,1004,0,0.2828426957130432,0.0002585753532819068,40
bc-capacity,hidden-32,55,1005,0,0.2828426957130432,0.0003777837413601959,40
bc-capacity,hidden-32,55,1006,1,0.10771327465772629,0.0009466825984418392,6
bc-capacity,hidden-32,55,1007,1,0.08576714992523193,0.0009637616199648215,10
bc-capacity,hidden-32,55,1008,1,0.10748275369405746,0.0009567346359189185,10
bc-capacity,hidden-32,55,1009,0,0.2828426957130432,0.00027434694885204616,40
bc-capacity,hidden-32,55,1010,1,0.11749100685119629,0.0009424169111298397,9
bc-capacity,hidden-32,55,1011,1,0.11411327868700027,0.0009470722288824618,6
bc-capacity,hidden-32,55,1012,0,0.2828426957130432,0.0003077033638524321,40
bc-capacity,hidden-32,55,1013,0,0.2828426957130432,7.64749547203955e-05,40
bc-capacity,hidden-32,55,1014,1,0.08998452126979828,0.0009381741867400706,6
bc-capacity,hidden-32,55,1015,1,0.10541769862174988,0.0009455898660235107,6
bc-capacity,hidden-32,55,1016,1,0.11749181896448135,0.0009349223012880733,7
bc-capacity,hidden-32,55,1017,0,0.2828426957130432,0.00022005864407103031,40
bc-capacity,hidden-32,55,1018,1,0.11545450240373611,0.000930279609747231,3
bc-capacity,hidden-32,55,1019,0,0.2828426957130432,0.000249214480834034,40
bc-capacity,hidden-64,11,1000,0,0.2828426957130432,0.0003229475398070346,40
bc-capacity,hidden-64,11,1001,0,0.2828426957130432,8.29840514014881e-05,40
bc-capacity,hidden-64,11,1002,1,0.10393114387989044,0.0010006416850956157,5
bc-capacity,hidden-64,11,1003,0,0.2828426957130432,0.00021221411645036333,40
bc-capacity,hidden-64,11,1004,0,0.2828426957130432,0.00020721452221131095,40
bc-capacity,hidden-64,11,1005,1,0.1127753034234047,0.0011388637940399349,11
bc-capacity,hidden-64,11,1006,1,0.10303515195846558,0.0010785930790007114,6
bc-capacity,hidden-64,11,1007,1,0.06852610409259796,0.001108172685942716,10
bc-capacity,hidden-64,11,1008,1,0.10876904428005219,0.0011200608860235661,9
bc-capacity,hidden-64,11,1009,0,0.2828426957130432,0.0002526456599484962,40
bc-capacity,hidden-64,11,1010,0,0.2828426957130432,0.0003078826785218926,40
bc-capacity,hidden-64,11,1011,1,0.11648733913898468,0.0010630049044266343,6
bc-capacity,hidden-64,11,1012,0,0.2828426957130432,0.00040899650999703084,40
bc-capacity,hidden-64,11,1013,0,0.2828426957130432,7.49998322974604e-05,40
bc-capacity,hidden-64,11,1014,1,0.08068497478961945,0.0010768796550109983,6
bc-capacity,hidden-64,11,1015,1,0.09838366508483887,0.0010817253030836582,6
bc-capacity,hidden-64,11,1016,1,0.11948370933532715,0.001009038077124084,7
bc-capacity,hidden-64,11,1017,0,0.2828426957130432,0.00043242268461304216,40
bc-capacity,hidden-64,11,1018,1,0.11242201924324036,0.0010623246198520064,3
bc-capacity,hidden-64,11,1019,0,0.2828426957130432,0.0002515214989379717,40
bc-capacity,hidden-64,22,1000,0,0.2828426957130432,0.0003406634645309681,40
bc-capacity,hidden-64,22,1001,0,0.2828426957130432,0.00013807384246506562,40
bc-capacity,hidden-64,22,1002,1,0.10400593280792236,0.0012439129641279578,5
bc-capacity,hidden-64,22,1003,0,0.2828426957130432,0.0003092540338492164,40
bc-capacity,hidden-64,22,1004,0,0.2828426957130432,0.00033355350844944135,40
bc-capacity,hidden-64,22,1005,0,0.2828426957130432,0.0005361798789519339,40
bc-capacity,hidden-64,22,1006,1,0.1059412956237793,0.001296014478430152,6
bc-capacity,hidden-64,22,1007,1,0.07560611516237259,0.00132769454891483,10
bc-capacity,hidden-64,22,1008,1,0.11915033310651779,0.0013295396929606795,9
bc-capacity,hidden-64,22,1009,0,0.2828426957130432,0.00036110596836526663,40
bc-capacity,hidden-64,22,1010,1,0.11598022282123566,0.0012711683666566387,9
bc-capacity,hidden-64,22,1011,1,0.11529064923524857,0.0012912747217342258,6
bc-capacity,hidden-64,22,1012,0,0.2828426957130432,0.00044275213552352326,40
bc-capacity,hidden-64,22,1013,0,0.2828426957130432,0.00010220001403910991,40
bc-capacity,hidden-64,22,1014,1,0.08487959206104279,0.0012846131110563874,6
bc-capacity,hidden-64,22,1015,1,0.10254672169685364,0.0012956807389855386,6
bc-capacity,hidden-64,22,1016,1,0.11713528633117676,0.0012577458983287215,7
bc-capacity,hidden-64,22,1017,0,0.2828426957130432,0.0003689648658156586,40
bc-capacity,hidden-64,22,1018,1,0.11478958278894424,0.0012695225304923952,3
bc-capacity,hidden-64,22,1019,0,0.2828426957130432,0.000333781633227586,40
bc-capacity,hidden-64,33,1000,0,0.2828426957130432,0.0003200093573795106,40
bc-capacity,hidden-64,33,1001,0,0.2828426957130432,0.00011588595449351348,40
bc-capacity,hidden-64,33,1002,1,0.10207311064004898,0.0010518376948311925,5
bc-capacity,hidden-64,33,1003,0,0.2828426957130432,0.0002611691310542086,40
bc-capacity,hidden-64,33,1004,0,0.2828426957130432,0.0002811319696215483,40
bc-capacity,hidden-64,33,1005,0,0.2828426957130432,0.0004887053342267441,40
bc-capacity,hidden-64,33,1006,1,0.11322624981403351,0.00110833456274122,6
bc-capacity,hidden-64,33,1007,1,0.08576446026563644,0.0011358626652508974,10
bc-capacity,hidden-64,33,1008,1,0.09505173563957214,0.00113356643770304,10
bc-capacity,hidden-64,33,1009,0,0.2828426957130432,0.00030688908251856145,40
bc-capacity,hidden-64,33,1010,1,0.11153562366962433,0.0010730249632615596,9
bc-capacity,hidden-64,33,1011,1,0.04601321369409561,0.001091646496206522,7
bc-capacity,hidden-64,33,1012,0,0.2828426957130432,0.00040976670182620484,40
bc-capacity,hidden-64,33,1013,0,0.2828426957130432,8.702572608271088e-05,40
bc-capacity,hidden-64,33,1014,1,0.08825066685676575,0.001102785300463438,6
bc-capacity,hidden-64,33,1015,1,0.10910385102033615,0.0011095882160589098,6
bc-capacity,hidden-64,33,1016,1,0.11450430005788803,0.0010618934757076204,7
bc-capacity,hidden-64,33,1017,0,0.2828426957130432,0.0003921183662709947,40
bc-capacity,hidden-64,33,1018,1,0.11779259145259857,0.0010892882710322738,3
bc-capacity,hidden-64,33,1019,0,0.2828426957130432,0.0002837973252798502,40
bc-capacity,hidden-64,44,1000,0,0.2828426957130432,0.00042680304987021745,40
bc-capacity,hidden-64,44,1001,0,0.2828426957130432,0.00012905736758302039,40
bc-capacity,hidden-64,44,1002,1,0.11037030816078186,0.0015037343837320805,5
bc-capacity,hidden-64,44,1003,0,0.2828426957130432,0.00032926291131820436,40
bc-capacity,hidden-64,44,1004,0,0.2828426957130432,0.00031550130911338597,40
bc-capacity,hidden-64,44,1005,1,0.11868151277303696,0.0016774288029409944,11
bc-capacity,hidden-64,44,1006,1,0.10863076150417328,0.001597227668389678,6
bc-capacity,hidden-64,44,1007,1,0.07090087234973907,0.0016491652802667683,10
bc-capacity,hidden-64,44,1008,1,0.11320819705724716,0.0016545390681130812,9
bc-capacity,hidden-64,44,1009,0,0.2828426957130432,0.00038948135214666714,40
bc-capacity,hidden-64,44,1010,0,0.2828426957130432,0.00047339455266363727,40
bc-capacity,hidden-64,44,1011,1,0.04701938480138779,0.0015707268806484838,7
bc-capacity,hidden-64,44,1012,0,0.2828426957130432,0.0005533578790700397,40
bc-capacity,hidden-64,44,1013,0,0.2828426957130432,0.00011697581925172693,40
bc-capacity,hidden-64,44,1014,1,0.08408176153898239,0.0015796434599906206,6
bc-capacity,hidden-64,44,1015,1,0.10413449257612228,0.0015972933266311883,6
bc-capacity,hidden-64,44,1016,0,0.2828426957130432,0.00040317238129388826,40
bc-capacity,hidden-64,44,1017,0,0.2828426957130432,0.000469698566191185,40
bc-capacity,hidden-64,44,1018,1,0.11691794544458389,0.0015540089225396514,3
bc-capacity,hidden-64,44,1019,0,0.2828426957130432,0.0003850726285376228,40
bc-capacity,hidden-64,55,1000,0,0.2828426957130432,0.0006282119952046719,40
bc-capacity,hidden-64,55,1001,0,0.2828426957130432,0.00016785681826802783,40
bc-capacity,hidden-64,55,1002,1,0.10050275921821594,0.002097994089126587,5
bc-capacity,hidden-64,55,1003,0,0.2828426957130432,0.0004422063834798069,40
bc-capacity,hidden-64,55,1004,0,0.2828426957130432,0.000410227013232473,40
bc-capacity,hidden-64,55,1005,1,0.11700271815061569,0.0024934243876487015,11
bc-capacity,hidden-64,55,1006,1,0.09394721686840057,0.0023236431647092105,6
bc-capacity,hidden-64,55,1007,1,0.10948734730482101,0.0024562036851421,9
bc-capacity,hidden-64,55,1008,1,0.09501786530017853,0.0024455038364976645,9
bc-capacity,hidden-64,55,1009,0,0.2828426957130432,0.0005237776472663077,40
bc-capacity,hidden-64,55,1010,1,0.11163480579853058,0.002177668415242806,9
bc-capacity,hidden-64,55,1011,1,0.10605106502771378,0.0022890572901815174,6
bc-capacity,hidden-64,55,1012,0,0.2828426957130432,0.0008075539625655764,40
bc-capacity,hidden-64,55,1013,0,0.2828426957130432,0.000158818775395421,40
bc-capacity,hidden-64,55,1014,1,0.08145681023597717,0.002299640653654933,6
bc-capacity,hidden-64,55,1015,1,0.09101024270057678,0.002328182803466916,6
bc-capacity,hidden-64,55,1016,1,0.11247734725475311,0.00213666718142728,7
bc-capacity,hidden-64,55,1017,0,0.2828426957130432,0.0007481832954232605,40
bc-capacity,hidden-64,55,1018,1,0.11239083111286163,0.002250728663057089,3
bc-capacity,hidden-64,55,1019,0,0.2828426957130432,0.0005256671623404449,40
data-quality,clean,11,1000,1,0.10520527511835098,0.014035421796143055,6
data-quality,clean,11,1001,0,0.2828426957130432,0.013845075979562742,36
data-quality,clean,11,1002,0,0.2828426957130432,0.013567972316273621,36
data-quality,clean,11,1003,0,0.2828426957130432,0.012874555152042636,36
data-quality,clean,11,1004,0,0.2828426957130432,0.012580412428360433,36
data-quality,clean,11,1005,1,0.0799899697303772,0.02449662145227194,11
data-quality,clean,11,1006,1,0.06542573869228363,0.01649074675515294,7
data-quality,clean,11,1007,1,0.11496824771165848,0.023443983246882755,10
data-quality,clean,11,1008,1,0.051803238689899445,0.021393226511362527,10
data-quality,clean,11,1009,0,0.2828426957130432,0.013102609893706228,36
data-quality,clean,11,1010,0,0.2828426957130432,0.01423218470465924,36
data-quality,clean,11,1011,1,0.10910508036613464,0.016488627763465047,7
data-quality,clean,11,1012,1,0.09059564769268036,0.020099060027860105,9
data-quality,clean,11,1013,1,0.1125432625412941,0.0,1
data-quality,clean,11,1014,1,0.07144687324762344,0.015419233404099942,6
data-quality,clean,11,1015,1,0.11690396070480347,0.017626431956887244,6
data-quality,clean,11,1016,0,0.2828426957130432,0.013752748531156352,36
data-quality,clean,11,1017,0,0.2828426957130432,0.014642285236290523,36
data-quality,clean,11,1018,1,0.11208769679069519,0.010449077934026718,3
data-quality,clean,11,1019,0,0.2828426957130432,0.013515774233798896,36
data-quality,clean,22,1000,1,0.10202088207006454,0.012912060134112835,6
data-quality,clean,22,1001,0,0.2828426957130432,0.02321660362982324,36
data-quality,clean,22,1002,0,0.2828426957130432,0.02194008357556803,36
data-quality,clean,22,1003,0,0.2828426957130432,0.022241356263735464,36
data-quality,clean,22,1004,0,0.2828426957130432,0.022966642584651708,36
data-quality,clean,22,1005,1,0.1161714568734169,0.017984261107631027,11
data-quality,clean,22,1006,1,0.06255001574754715,0.013952426224326095,7
data-quality,clean,22,1007,1,0.11257956176996231,0.019308574808140595,10
data-quality,clean,22,1008,1,0.07525172829627991,0.017416981669763725,10
data-quality,clean,22,1009,0,0.2828426957130432,0.022366611074124063,36
data-quality,clean,22,1010,0,0.2828426957130432,0.021765120939484666,36
data-quality,clean,22,1011,1,0.09843644499778748,0.015097605995833874,7
data-quality,clean,22,1012,1,0.11004650592803955,0.01637325988849625,9
data-quality,clean,22,1013,0,0.2828426957130432,0.023496573604643346,36
data-quality,clean,22,1014,1,0.07612337917089462,0.013884169701486825,6
data-quality,clean,22,1015,1,0.0521584190428257,0.013487631144622961,7
data-quality,clean,22,1016,0,0.2828426957130432,0.02172891777008772,36
data-quality,clean,22,1017,0,0.2828426957130432,0.022483778904591287,36
data-quality,clean,22,1018,1,0.11018765717744827,0.007548920111730695,3
data-quality,clean,22,1019,0,0.2828426957130432,0.02184603102505207,36
data-quality,clean,33,1000,1,0.10316507518291473,0.015787746477872133,6
data-quality,clean,33,1001,0,0.2828426957130432,0.02347765615476029,36
data-quality,clean,33,1002,0,0.2828426957130432,0.021422453011785234,36
data-quality,clean,33,1003,0,0.2828426957130432,0.020213611337489317,36
data-quality,clean,33,1004,0,0.2828426957130432,0.019078097519065654,36
data-quality,clean,33,1005,1,0.07734211534261703,0.023781494237482548,11
data-quality,clean,33,1006,1,0.06392308324575424,0.015485339138346413,7
data-quality,clean,33,1007,1,0.09703176468610764,0.02093419605969555,10
data-quality,clean,33,1008,1,0.11171172559261322,0.022196113015525043,9
data-quality,clean,33,1009,0,0.2828426957130432,0.019613376366240637,36
data-quality,clean,33,1010,0,0.2828426957130432,0.02049676710739732,36
data-quality,clean,33,1011,1,0.10162009298801422,0.014426483772695065,7
data-quality,clean,33,1012,1,0.08612947165966034,0.020599940442480147,9
data-quality,clean,33,1013,0,0.2828426957130432,0.024176846524434432,36
data-quality,clean,33,1014,1,0.06884109973907471,0.01506303334608674,6
data-quality,clean,33,1015,1,0.11273982375860214,0.015735405776649714,6
data-quality,clean,33,1016,0,0.2828426957130432,0.020699315634556115,36
data-quality,clean,33,1017,0,0.2828426957130432,0.02313784190586635,36
data-quality,clean,33,1018,1,0.11514321714639664,0.011515478137880564,3
data-quality,clean,33,1019,0,0.2828426957130432,0.02052080551428454,36
data-quality,clean,44,1000,1,0.1086273044347763,0.015266712754964828,6
data-quality,clean,44,1001,0,0.2828426957130432,0.022641944752207824,36
data-quality,clean,44,1002,0,0.2828426957130432,0.021104492978858098,36
data-quality,clean,44,1003,0,0.2828426957130432,0.02027692895914827,36
data-quality,clean,44,1004,0,0.2828426957130432,0.019394123374617527,36
data-quality,clean,44,1005,1,0.09610738605260849,0.01900829803198576,11
data-quality,clean,44,1006,1,0.06419331580400467,0.013474481413140893,7
data-quality,clean,44,1007,1,0.06112391874194145,0.016833412926644087,11
data-quality,clean,44,1008,1,0.06160431727766991,0.01778900230096446,10
data-quality,clean,44,1009,0,0.2828426957130432,0.019642854308975593,36
data-quality,clean,44,1010,0,0.2828426957130432,0.02008148861516799,36
data-quality,clean,44,1011,1,0.10300940275192261,0.012885237500692407,7
data-quality,clean,44,1012,1,0.09040198475122452,0.017877357779070735,9
data-quality,clean,44,1013,0,0.2828426957130432,0.02310480001781668,36
data-quality,clean,44,1014,1,0.07519326359033585,0.01481720358133316,6
data-quality,clean,44,1015,1,0.05298445746302605,0.013557058138151964,7
data-quality,clean,44,1016,0,0.2828426957130432,0.02043643321708909,36
data-quality,clean,44,1017,0,0.2828426957130432,0.0214914144316156,36
data-quality,clean,44,1018,1,0.11426545679569244,0.0091089834459126,3
data-quality,clean,44,1019,0,0.2828426957130432,0.020391195227525066,36
data-quality,clean,55,1000,1,0.11402051895856857,0.013669384084641934,6
data-quality,clean,55,1001,0,0.2828426957130432,0.020852790107684475,36
data-quality,clean,55,1002,0,0.2828426957130432,0.020081958613757576,36
data-quality,clean,55,1003,0,0.2828426957130432,0.02082862921857408,36
data-quality,clean,55,1004,0,0.2828426957130432,0.02228966258865382,36
data-quality,clean,55,1005,1,0.11570930480957031,0.01805475333028219,12
data-quality,clean,55,1006,1,0.07689883559942245,0.014690325207387408,7
data-quality,clean,55,1007,1,0.07553119212388992,0.019329258147627114,11
data-quality,clean,55,1008,1,0.09913988411426544,0.018249645104838744,10
data-quality,clean,55,1009,0,0.2828426957130432,0.021282491121175032,36
data-quality,clean,55,1010,0,0.2828426957130432,0.020520357375166245,36
data-quality,clean,55,1011,1,0.10099322348833084,0.015578368678689003,7
data-quality,clean,55,1012,1,0.11750064045190811,0.015701574739068747,9
data-quality,clean,55,1013,0,0.2828426957130432,0.02122336542233825,36
data-quality,clean,55,1014,1,0.08711913973093033,0.014280754327774047,6
data-quality,clean,55,1015,1,0.06991223245859146,0.014370319433510303,7
data-quality,clean,55,1016,0,0.2828426957130432,0.02015529401334269,36
data-quality,clean,55,1017,0,0.2828426957130432,0.020854755331362995,36
data-quality,clean,55,1018,1,0.07269950956106186,0.008557125770797333,4
data-quality,clean,55,1019,0,0.2828426957130432,0.02032987004412072,36
data-quality,noisy,11,1000,0,0.2828426957130432,0.014901896004032876,36
data-quality,noisy,11,1001,0,0.2828426957130432,0.014557317364960909,36
data-quality,noisy,11,1002,1,0.07751297950744629,0.013765865936875343,6
data-quality,noisy,11,1003,0,0.2828426957130432,0.014450893910335643,36
data-quality,noisy,11,1004,0,0.2828426957130432,0.014332628905374024,36
data-quality,noisy,11,1005,0,0.2828426957130432,0.017866660188883544,36
data-quality,noisy,11,1006,1,0.09146305173635483,0.017218219715037515,8
data-quality,noisy,11,1007,1,0.10519777983427048,0.022585719696838747,12
data-quality,noisy,11,1008,0,0.2828426957130432,0.016673379088751973,36
data-quality,noisy,11,1009,0,0.2828426957130432,0.014805244614503213,36
data-quality,noisy,11,1010,1,0.09342464804649353,0.01870327577408817,10
data-quality,noisy,11,1011,1,0.081935815513134,0.01718110790742295,8
data-quality,noisy,11,1012,0,0.2828426957130432,0.016143157452877078,36
data-quality,noisy,11,1013,1,0.10135173797607422,0.0,1
data-quality,noisy,11,1014,1,0.11174250394105911,0.01581504422938451,7
data-quality,noisy,11,1015,1,0.09758780896663666,0.01704197676320161,8
data-quality,noisy,11,1016,1,0.1098671406507492,0.015821691868560656,8
data-quality,noisy,11,1017,0,0.2828426957130432,0.015781091366495404,36
data-quality,noisy,11,1018,1,0.114384725689888,0.011840725938479105,4
data-quality,noisy,11,1019,1,0.09654881060123444,0.015838711929973215,9
data-quality,noisy,22,1000,0,0.2828426957130432,0.01778628258367202,36
data-quality,noisy,22,1001,0,0.2828426957130432,0.020380847215918558,36
data-quality,noisy,22,1002,1,0.0725182294845581,0.013737554475665093,6
data-quality,noisy,22,1003,0,0.2828426957130432,0.0198664123924183,36
data-quality,noisy,22,1004,0,0.2828426957130432,0.0213653139836554,36
data-quality,noisy,22,1005,0,0.2828426957130432,0.017396888163472925,36
data-quality,noisy,22,1006,1,0.1087045669555664,0.013404323282884434,9
data-quality,noisy,22,1007,0,0.2828426957130432,0.017390205761018608,36
data-quality,noisy,22,1008,0,0.2828426957130432,0.01727744096757046,36
data-quality,noisy,22,1009,0,0.2828426957130432,0.019905521694038596,36
data-quality,noisy,22,1010,1,0.07943601161241531,0.01617518926246299,10
data-quality,noisy,22,1011,1,0.10948062688112259,0.013181526746068681,8
data-quality,noisy,22,1012,0,0.2828426957130432,0.017365927674940655,36
data-quality,noisy,22,1013,1,0.11036604642868042,0.0,1
data-quality,noisy,22,1014,0,0.2828426957130432,0.01768781973847321,36
data-quality,noisy,22,1015,0,0.2828426957130432,0.017591148473521962,36
data-quality,noisy,22,1016,1,0.10095937550067902,0.014759674934404237,8
data-quality,noisy,22,1017,0,0.2828426957130432,0.019134281662159733,36
data-quality,noisy,22,1018,1,0.10339363664388657,0.012192910769954324,5
data-quality,noisy,22,1019,1,0.1167081817984581,0.015371857876224177,8
data-quality,noisy,33,1000,0,0.2828426957130432,0.020530049037188292,36
data-quality,noisy,33,1001,0,0.2828426957130432,0.02181267561390996,36
